,itinerary,totalRate,totalTime,calcTime,nextDayDelivery,nextDayTime,thisDayTime,startDayTime,endDayTime,timeSegments,totalDistance,calcDistance,maintenanceCost,gasCost,driverPay,netRate,netRatePerHour
89,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '5bc71ecd-58df-4b37-8daa-ce530e4e845a', 'phone': '(479) 795-8036 EXT 150', 'origin': 'Rome, GA', 'destination': 'Smithville, TN', 'originCoords': [34.257038, -85.1646726], 'destinationCoords': [35.9606186, -85.8141516], 'originDeadhead': 67.528655240976, 'originalOriginDeadhead': 112.63, 'destinationDeadhead': 185.51, 'tripDistance': 160.411, 'postedRate': 550.0, 'rpm': 3.428692546022405, 'accountName': 'SHIPPING CONNECTIONS INC', 'daysToPay': 18.0, 'realRPM': 1.5040939170395928, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:31:45.422286'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 451.4440285739215, 'netRate': -157.9344710358061, 'netRatePerHour': 29.257071205345376}]",550.0,15.250377985403384,11.892108754634153,True,5.102625,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 67.528655240976, 'duration': 4675.060747452184}, {'distance': 129.5245, 'duration': 8967.080769230768}, {'distance': 213.33649999999997, 'duration': 14769.449999999999}]",410.3896552409759,410.3896552409759,73.87013794337567,203.42548059152764,535.1448939585368,-262.4405124934401,22.931541166643676
90,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'e0137b16-abbd-4586-82ed-7ff1d74b6c9d', 'phone': '(601) 735-2400', 'origin': 'Rome, GA', 'destination': 'Nashville, TN', 'originCoords': [34.257038, -85.1646726], 'destinationCoords': [36.1622767, -86.7742984], 'originDeadhead': 67.528655240976, 'originalOriginDeadhead': 109.51, 'destinationDeadhead': 189.85, 'tripDistance': 201.6, 'postedRate': 550.0, 'rpm': 2.7281746031746033, 'accountName': 'SOUTHERN BELLE BROKERAGE INC', 'daysToPay': 9.0, 'realRPM': 1.4990924143968276, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:28:09.422286'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 452.4997978046908, 'netRate': -159.84598312371827, 'netRatePerHour': 29.103707282379794}]",550.0,15.277358754634154,11.919089523864923,True,5.198605769230769,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 67.528655240976, 'duration': 4675.060747452184}, {'distance': 125.9365, 'duration': 8718.680769230768}, {'distance': 218.3275, 'duration': 15114.980769230768}]",411.792655240976,411.792655240976,74.12267794337568,204.15704487724196,536.3590285739215,-264.6387513945391,22.797066557418848
91,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'ca99bae4-1996-456c-a86f-85558e904711', 'phone': '(801) 254-1000', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 56.45, 'destinationDeadhead': 183.92, 'tripDistance': 268.4, 'postedRate': 500.0, 'rpm': 1.8628912071535024, 'accountName': 'V C LOGISTICS LLC', 'daysToPay': 36.0, 'realRPM': 1.430706471716908, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:14:54.586579'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 437.43262069896053, 'netRate': -182.56626106994023, 'netRatePerHour': 26.218863524581142}]",500.0,14.772369135190573,11.414099904421342,True,5.067461538461538,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 64.9175, 'duration': 4494.288461538462}, {'distance': 211.50799999999998, 'duration': 14642.861538461537}]",385.53319502990996,385.53319502990996,69.39597510538378,183.9604622573457,513.6344956989603,-266.9909330616898,21.608673894796663
92,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'da64ff57-c53c-45a8-a938-1524e40c05e6', 'phone': '(517) 629-2386', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 56.45, 'destinationDeadhead': 183.92, 'tripDistance': 268.4, 'postedRate': 500.0, 'rpm': 1.8628912071535024, 'accountName': 'TREK TRANSPORTATION BROKERAGE, INC. / TREK TRANSPORT INC', 'daysToPay': 21.0, 'realRPM': 1.430706471716908, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:14:54.586579'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 437.43262069896053, 'netRate': -182.56626106994023, 'netRatePerHour': 26.218863524581142}]",500.0,14.772369135190573,11.414099904421342,True,5.067461538461538,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 64.9175, 'duration': 4494.288461538462}, {'distance': 211.50799999999998, 'duration': 14642.861538461537}]",385.53319502990996,385.53319502990996,69.39597510538378,183.9604622573457,513.6344956989603,-266.9909330616898,21.608673894796663
93,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'd145f578-4230-4a03-8ef8-747edcf55330', 'phone': '(936) 202-8209', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 56.45, 'destinationDeadhead': 183.92, 'tripDistance': 268.4, 'postedRate': 500.0, 'rpm': 1.8628912071535024, 'accountName': 'HAYNES LOGISTICS INC / HAYNES TRANSPORT', 'daysToPay': 13.0, 'realRPM': 1.430706471716908, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:14:54.586579'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 437.43262069896053, 'netRate': -182.56626106994023, 'netRatePerHour': 26.218863524581142}]",500.0,14.772369135190573,11.414099904421342,True,5.067461538461538,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 64.9175, 'duration': 4494.288461538462}, {'distance': 211.50799999999998, 'duration': 14642.861538461537}]",385.53319502990996,385.53319502990996,69.39597510538378,183.9604622573457,513.6344956989603,-266.9909330616898,21.608673894796663
94,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '0d0bbd27-6b9d-4c00-a095-245172ad37fe', 'phone': '(844) 300-3857', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 56.45, 'destinationDeadhead': 183.92, 'tripDistance': 268.4, 'postedRate': 500.0, 'rpm': 1.8628912071535024, 'accountName': 'FIVE STAR LOGISTICS INC', 'daysToPay': 31.0, 'realRPM': 1.430706471716908, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:14:54.586579'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 437.43262069896053, 'netRate': -182.56626106994023, 'netRatePerHour': 26.218863524581142}]",500.0,14.772369135190573,11.414099904421342,True,5.067461538461538,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 64.9175, 'duration': 4494.288461538462}, {'distance': 211.50799999999998, 'duration': 14642.861538461537}]",385.53319502990996,385.53319502990996,69.39597510538378,183.9604622573457,513.6344956989603,-266.9909330616898,21.608673894796663
95,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'bf41aa67-6963-468d-98f9-dac323013578', 'phone': '(305) 563-5625', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 56.45, 'destinationDeadhead': 183.92, 'tripDistance': 268.4, 'postedRate': 500.0, 'rpm': 1.8628912071535024, 'accountName': 'MATSON LOGISTICS SERVICES LLC', 'daysToPay': 20.0, 'realRPM': 1.430706471716908, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:14:54.586579'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 437.43262069896053, 'netRate': -182.56626106994023, 'netRatePerHour': 26.218863524581142}]",500.0,14.772369135190573,11.414099904421342,True,5.067461538461538,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 64.9175, 'duration': 4494.288461538462}, {'distance': 211.50799999999998, 'duration': 14642.861538461537}]",385.53319502990996,385.53319502990996,69.39597510538378,183.9604622573457,513.6344956989603,-266.9909330616898,21.608673894796663
96,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '7fa6fe84-86f0-4697-9c96-4171862a3521', 'phone': '(319) 726-3803', 'origin': 'Lanett, AL', 'destination': 'Pulaski, TN', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [35.1998023, -87.0308412], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 126.2, 'tripDistance': 256.8, 'postedRate': 475.0, 'rpm': 1.8496884735202492, 'accountName': 'BIERI BROKERAGE INC', 'daysToPay': 17.0, 'realRPM': 1.414124710058399, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 425.6799445508006, 'netRate': -186.28757452765905, 'netRatePerHour': 25.306939612598455}]",475.0,14.478198554120354,11.119929323351123,True,3.7909615384615383,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 145.13, 'duration': 10047.461538461537}]",370.2363248142584,370.2363248142584,66.6425384665665,176.31913034291858,500.3968195508005,-268.3584883602856,20.866889028084884
97,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '10c3e0c4-a9c0-4257-a09e-1d1e99d68b94', 'phone': '(844) 266-5686', 'origin': 'Bessemer, AL', 'destination': 'Nashville, TN', 'originCoords': [33.4017766, -86.954437], 'destinationCoords': [36.1622767, -86.7742984], 'originDeadhead': 186.59469087017618, 'originalOriginDeadhead': 6.45, 'destinationDeadhead': 190.06, 'tripDistance': 204.042, 'postedRate': 525.0, 'rpm': 2.5729996765371834, 'accountName': 'MODERN TRANSPORT NETWORK LLC', 'daysToPay': 22.0, 'realRPM': 1.370382593874081, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:46:37.532445'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 466.5329055607294, 'netRate': -210.25348158538156, 'netRatePerHour': 24.719744184023988}]",525.0,15.292522901349543,11.934253670580311,True,5.20325,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 186.59469087017618, 'duration': 12918.09398331989}, {'distance': 7.4174999999999995, 'duration': 513.5192307692308}, {'distance': 218.569, 'duration': 15131.699999999999}]",412.58119087017616,412.58119087017616,74.26461435663171,185.94288002475716,537.041415176114,-272.2489095575029,22.18760493346673
98,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '213c8aec-23ec-4ce4-8e97-4f3d47a3c71b', 'phone': '(219) 866-2727', 'origin': 'Lanett, AL', 'destination': 'Pulaski, TN', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [35.1998023, -87.0308412], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 126.2, 'tripDistance': 256.8, 'postedRate': 470.0, 'rpm': 1.8302180685358254, 'accountName': 'PACKARD LOGISTICS LLC / PACKARD TRANSPORT INC UKW', 'daysToPay': 14.0, 'realRPM': 1.3992391867946263, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 425.6799445508006, 'netRate': -191.28757452765905, 'netRatePerHour': 24.778373484735816}]",470.0,14.478198554120354,11.119929323351123,True,3.7909615384615383,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 145.13, 'duration': 10047.461538461537}]",370.2363248142584,370.2363248142584,66.6425384665665,176.31913034291858,500.3968195508005,-273.3584883602856,20.41724588246701
99,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '45e8825f-29c5-4a98-9b44-c87e0c44447c', 'phone': '(844) 591-2005', 'origin': 'Albertville, AL', 'destination': 'Fayetteville, TN', 'originCoords': [34.2675937, -86.2088669], 'destinationCoords': [35.1520267, -86.5705509], 'originDeadhead': 134.07973862328396, 'originalOriginDeadhead': 75.01, 'destinationDeadhead': 122.7, 'tripDistance': 83.6, 'postedRate': 450.0, 'rpm': 5.382775119617225, 'accountName': 'BEST BAY LOGISTICS INC / BEST BAY TRUCKING CORPORATION', 'daysToPay': 17.0, 'realRPM': 1.3562806428770622, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:08.343443'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 422.12573534707263, 'netRate': -204.85253772426182, 'netRatePerHour': 23.162041719601806}]",450.0,14.309158435063154,10.950889204293922,True,3.7135576923076923,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 134.07973862328396, 'duration': 9282.443443150427}, {'distance': 86.2615, 'duration': 5971.95}, {'distance': 141.105, 'duration': 9768.807692307691}]",361.446238623284,361.446238623284,65.06032295219111,167.49449388321293,492.7900141932265,-275.34483102863055,19.856395139066347
100,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '8bcc62cb-6846-472f-8db4-2e82216015c9', 'phone': '(419) 500-0305', 'origin': 'Albertville, AL', 'destination': 'Atlanta, GA', 'originCoords': [34.2675937, -86.2088669], 'destinationCoords': [33.7489924, -84.3902644], 'originDeadhead': 134.07973862328396, 'originalOriginDeadhead': 69.4, 'destinationDeadhead': 143.23, 'tripDistance': 144.4, 'postedRate': 475.0, 'rpm': 3.289473684210526, 'accountName': 'FREIGHT LANE SOLUTIONS LLC', 'daysToPay': 8.0, 'realRPM': 1.370022087888651, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:58:39.958828'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 435.03727380861113, 'netRate': -203.22939047151462, 'netRatePerHour': 23.978071255472422}]",475.0,14.639119973524691,11.28085074275546,True,4.1675865384615385,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 134.07973862328396, 'duration': 9282.443443150427}, {'distance': 79.81, 'duration': 5525.307692307692}, {'distance': 164.7145, 'duration': 11403.311538461538}]",378.60423862328395,378.60423862328395,68.1487629521911,176.44116531178435,507.6382834239957,-277.2282116879711,20.42488434518057
101,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '1e690b7b-1d49-4630-96e5-5555c2a515f3', 'phone': '(615) 898-0360', 'origin': 'Bessemer, AL', 'destination': 'Tupelo, MS', 'originCoords': [33.4017766, -86.954437], 'destinationCoords': [34.2576067, -88.7033859], 'originDeadhead': 186.59469087017618, 'originalOriginDeadhead': 6.48, 'destinationDeadhead': 123.62, 'tripDistance': 150.9, 'postedRate': 400.0, 'rpm': 2.6507620941020544, 'accountName': 'RIGHTWAY LOGISTICS', 'daysToPay': 11.0, 'realRPM': 1.2630461183322252, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:46:39.609368'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 409.0627132530371, 'netRate': -231.2014178491178, 'netRatePerHour': 19.566091051240402}]",400.0,13.82384020904185,10.465570978272618,True,3.733903846153846,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 186.59469087017618, 'duration': 12918.09398331989}, {'distance': 7.452, 'duration': 515.9076923076923}, {'distance': 142.16299999999998, 'duration': 9842.053846153845}]",336.20969087017613,336.20969087017613,60.5177443566317,146.1205978819,470.95069402226784,-277.5890362607995,18.475977867132425
102,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'd8235eb0-7418-4044-863f-9dcbe0cd2174', 'phone': '(616) 965-7277', 'origin': 'Anniston, AL', 'destination': 'Creola, AL', 'originCoords': [33.6624824, -85.8283224], 'destinationCoords': [30.8918509, -88.0397213], 'originDeadhead': 109.10769502990995, 'originalOriginDeadhead': 60.72, 'destinationDeadhead': 187.68, 'tripDistance': 263.337, 'postedRate': 500.0, 'rpm': 1.8987077395124878, 'accountName': 'FIFTH WHEEL FREIGHT', 'daysToPay': 25.0, 'realRPM': 1.3985712949707805, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:19:50.201964'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 444.381659160499, 'netRate': -195.14777096005014, 'netRatePerHour': 25.23849654418218}]",500.0,14.949955673652113,11.591686442882882,True,5.150615384615384,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 109.10769502990995, 'duration': 7553.609655916842}, {'distance': 69.82799999999999, 'duration': 4834.246153846153}, {'distance': 215.832, 'duration': 14942.215384615383}]",394.76769502990993,394.76769502990993,71.05818510538379,188.77559440020283,521.6258899297296,-281.4596694353163,20.718833422368125
103,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '2af32fcf-a21e-4247-be5b-ee3730d9cbb5', 'phone': '(541) 734-4844', 'origin': 'Lanett, AL', 'destination': 'Cookeville, TN', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [36.1623886, -85.4997057], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 204.69, 'tripDistance': 290.5, 'postedRate': 600.0, 'rpm': 2.0654044750430294, 'accountName': 'ALLIANCE TRUCKING INC', 'daysToPay': 16.0, 'realRPM': 1.447922482257826, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 493.6039830123391, 'netRate': -184.2667415606261, 'netRatePerHour': 28.201101175026597}]",600.0,16.21403509258189,12.85576586181266,True,5.526798076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 235.3935, 'duration': 16296.473076923077}]",460.49982481425843,460.49982481425843,82.88996846656651,223.38509820006146,578.5094637815697,-284.7845304481977,22.84771957506364
